Property Zip Code,Owner Type,Owner State,Homestead,Homestead Percent,HomeSEV,Land Value,Land Improvements Value,Residential Building Value,Residential Building Style,Commercial Building Value,Building Storeys,Parcel Acres,Rental,Use Type,Prop Class,Old Prop class,Year Built,USPS Vacancy,Zoning,Future Landuse,DRAFT Zone,Housing Condition 2012,Housing Condition 2014,Commercial Condition 2013,Latitude,Longitude,Hydrant Type,Ward,PRECINCT,CENTRACT,CENBLOCK,SL_Type,SL_Type2,Ed_July,Ed_March,Last_Test,Max_Lead,Med_Lead,Num_Tests,Res_Test,Sen_Test,SL_private_inspection,B_median_age_all_women,B_median_age_all_men,B_median_age_all,B_median_age_all_women_white,B_median_age_all_men_white,B_median_age_all_white,B_median_age_all_women_black,B_median_age_all_men_black,B_median_age_all_black,B_total_black_pop,B_total_white_pop,B_married_couples,B_single_women,B_married_couples_white,B_single_women_white,B_married_couples_black,B_single_women_black,B_married_couples_w_children,B_single_mothers_w_children,B_households_w_elderly,B_househod_no_elderly,B_aggregate_income,B_speak_spanish,B_speak_only_english,B_no_english,B_hispanic_household,B_imputed_rent,B_imputed_value,sl_private_type,sl_public_type
48504.0,Private,MI,Yes,100.0,8900,10000,0,57448,ONE STORY,0.0,0,0.115,No,Residential,RI,RI,1927,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.01334600000001,-83.71820090000001,Other,6,37,1600,3,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,32.6,20.5,26.7,34.6,20.9,29.4,20.2,19.6,20.0,46,947,90,62,90,62,0,0,10,50,176,216,23620200.0,15,845,0,40.0,47.0,313.0,GALVANIZED,LEAD
48503.0,Private,MI,Yes,100.0,17000,22500,0,122214,CAPECOD,0.0,0,0.152,No,Residential,RI,RI,1940,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.02350999999999,-83.66444299999998,Dar,7,44,3000,1,1,0,0.0,0.0,FEB2016,2.0,0.0,1.0,1.0,0.0,None,50.4,48.7,50.0,50.4,51.1,50.6,55.4,47.5,55.0,141,556,171,31,138,19,33,12,34,18,119,284,21489300.0,2,647,2,21.0,21.0,354.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,0,5138,0,12632,CAPECOD,0.0,0,0.153,Yes,Residential,RI,RI,1937,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.050545,-83.65181799999998,T.C.,4,21,2400,1,7,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,Copper,28.5,32.4,29.5,27.3,47.1,32.6,-1.0,12.3,15.2,171,758,105,131,105,105,0,26,0,153,78,391,12247700.0,0,825,0,40.0,105.0,278.0,COPPER,COPPER
48507.0,Private,MI,Yes,100.0,79000,45116,26031,60487,TWO STORY,0.0,0,0.687,No,Residential,RI,RI,1993,N,A1,Traditional Neighborhood,TN-1,Good,Good, ,42.997200899999996,-83.664909,Dar,9,60,3300,1,0,0,0.0,0.0,MAR2016,0.0,0.0,2.0,1.0,0.0,None,39.1,35.8,38.6,46.3,52.1,49.1,36.9,35.8,36.2,869,399,278,82,112,12,148,28,105,78,139,485,8758900.0,6,923,0,22.0,161.0,335.0,COPPER,COPPER
48507.0,Private,MI,Yes,100.0,0,3000,0,81325,CAPECOD,0.0,0,0.092,No,Residential,RI,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.991397,-83.70025199999998,T.C.,8,54,13500,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,32.5,31.0,31.6,38.1,31.8,34.6,17.0,9.8,16.9,718,1477,170,322,170,151,0,171,53,221,252,506,14373600.0,0,1091,0,,,,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,0,9400,0,99680,TWO STORY,0.0,0,0.10800000000000001,No,Residential,RI,RI,1928,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.018094,-83.72733300000002,A.D.,6,37,1600,1,0,0,0.0,0.0,FEB2016,0.0,0.0,1.0,1.0,0.0,None,37.5,22.2,24.9,39.0,33.1,37.4,24.9,21.9,23.3,884,525,104,184,66,57,38,127,34,233,141,446,13587900.0,0,937,0,40.0,94.0,410.0,GALVANIZED,LEAD
48505.0,Private,MI,No,0.0,0,787,0,51695,ONE STORY,0.0,0,0.126,No,Residential,RI,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.065132,-83.71800499999998,T.C.,1,4,300,3,1,0,0.0,0.0,JUN2016,30.0,0.0,1.0,1.0,0.0,None,30.2,30.6,30.3,-1.0,-1.0,-1.0,30.2,30.6,30.3,919,0,50,118,0,0,50,118,0,66,181,57,-1.0,0,400,0,0.0,85.0,210.0,COPPER,COPPER
48503.0,Private,WI,Yes,100.0,0,1346,0,84843,TWO UNIT,0.0,0,0.085,Yes,Residential,RI,RI,1927,N,B,Traditional Neighborhood,TN-2,Good,Good, ,43.00406900000001,-83.714451,Other,8,49,3700,1,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,52.6,47.2,47.9,55.7,48.1,49.0,-1.0,31.7,31.6,86,380,62,41,55,29,0,12,18,38,105,191,7529500.0,11,324,0,28.0,76.0,154.0,COPPER,LEAD
48505.0,Private,MI,Yes,100.0,5850,415,0,31160,THREE UNIT,0.0,0,0.099,Yes,Residential,RI,RI,1929,N,B,Green Neighborhood,GN-1,Good,Fair, ,43.041137,-83.70186799999998,Other,3,17,1100,2,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,37.2,37.5,37.3,-1.0,17.7,17.7,37.2,37.5,37.4,299,7,20,22,0,0,20,22,25,29,40,79,-1.0,0,217,0,5.0,136.0,132.0,GALVANIZED,LEAD
48503.0,Private,MI,Yes,100.0,24700,18000,0,23263,TWO STORY,0.0,0,0.152,No,Residential,RI,RI,1927,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.002103999999996,-83.714838,Dar,8,51,3700,1,0,0,0.0,0.0,FEB2016,0.0,0.0,1.0,1.0,0.0,None,52.6,47.2,47.9,55.7,48.1,49.0,-1.0,31.7,31.6,86,380,62,41,55,29,0,12,18,38,105,191,7529500.0,11,324,0,28.0,76.0,154.0,LEAD,LEAD
48503.0,Private,MI,Yes,100.0,14900,3437,0,78695,TWO STORY,0.0,0,0.262,No,Residential,RI,RI,0,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.001788,-83.72017799999998,Dar,8,49,3700,4,5,0,0.0,0.0,MAR2016,2.0,0.0,9.0,1.0,1.0,Copper,38.8,40.0,39.0,38.4,40.1,38.7,-1.0,-1.0,-1.0,22,394,32,9,29,0,0,9,0,11,34,209,5409400.0,0,321,0,15.0,86.0,185.0,COPPER,LEAD
48506.0,Private,CA,No,0.0,0,1640,0,34596,ONE STORY,0.0,0,0.096,Yes,Residential,RI,RI,0,N,B,Green Neighborhood,GN-2,Fair,Good, ,43.032583,-83.66707099999998,Dar,4,43,2600,3,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,43.8,32.7,43.1,44.4,43.4,43.9,25.3,6.7,8.0,140,809,86,97,86,78,0,19,0,79,72,277,9299000.0,38,568,0,71.0,159.0,199.0,COPPER,COPPER
48503.0,Private,SC,Yes,100.0,0,28641,248,14365,TWO STORY,0.0,0,0.22,Yes,Residential,RI,RI,1939,Y,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.013306,-83.72981800000002,T.C.,6,38,1600,4,1,0,0.0,0.0,FEB2016,2.0,0.0,1.0,1.0,0.0,None,30.8,36.6,32.5,37.0,44.6,41.8,19.8,28.2,26.1,380,724,147,101,119,56,11,45,68,98,130,402,10041100.0,0,826,0,14.0,162.0,329.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,0,669,0,42223,CAPECOD,0.0,0,0.10300000000000001,Yes,Residential,RI,RI,1921,Y,B,Green Neighborhood,GN-1,Good,Fair, ,43.002795,-83.68584190000001,Dar,5,55,3800,1,0,0,0.0,0.0,FEB2016,2.0,0.0,1.0,1.0,0.0,None,36.8,33.5,36.8,36.8,54.2,41.0,-1.0,40.6,40.6,62,156,34,5,34,0,0,5,5,20,29,118,1628100.0,0,312,0,15.0,132.0,115.0,UNKNOWN,LEAD
48503.0,Private,MI,Yes,100.0,0,19125,0,48645,ONE STORY,0.0,0,0.293,No,Residential,RI,RI,1950,N,A1,Traditional Neighborhood,TN-1,Fair,Good, ,43.0014607,-83.71193249999997,Dar,8,50,3600,6,5,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,46.7,31.6,34.7,51.6,31.2,31.8,-1.0,-1.0,38.3,146,781,268,60,211,60,57,0,84,13,220,204,40737300.0,0,689,0,12.0,0.0,331.0,COPPER,LEAD
48505.0,Private,MI,Yes,100.0,10900,675,0,21117,ONE STORY,0.0,0,0.129,No,Residential,RI,RI,1924,N,B,Green Neighborhood,GN-1,Good,Good, ,43.04802,-83.700867,Dar,3,15,800,1,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,32.3,52.2,38.1,2.0,-1.0,19.3,47.1,52.2,47.5,501,51,83,79,0,22,83,57,15,62,105,146,,0,385,0,7.0,221.0,209.0,COPPER,LEAD
48532.0,Private,MI,Yes,100.0,0,8200,1152,12461,ONE STORY,0.0,0,0.22,No,Residential,RI,RI,1947,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.996359999999996,-83.733773,T.C.,8,50,3600,3,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,46.3,54.9,54.1,46.2,54.9,54.0,-1.0,-1.0,-1.0,36,810,204,40,204,24,0,16,49,11,187,179,15375000.0,0,314,0,15.0,76.0,326.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,0,17474,578,21647,CAPECOD,0.0,0,0.222,No,Residential,RI,RI,1949,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.021076,-83.730716,T.C.,6,37,1600,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,37.5,22.2,24.9,39.0,33.1,37.4,24.9,21.9,23.3,884,525,104,184,66,57,38,127,34,233,141,446,13587900.0,0,937,0,40.0,94.0,410.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,0,913,0,51006,ONE STORY,0.0,0,0.11800000000000001,Yes,Residential,RI,RI,1954,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.058389,-83.72725190000001,T.C.,2,8,500,2,1,0,0.0,0.0,MAR2016,0.0,0.0,1.0,1.0,0.0,None,37.4,23.6,32.0,-1.0,-1.0,-1.0,37.4,23.6,32.0,953,0,28,137,0,0,28,137,38,112,207,139,-1.0,24,399,0,3.0,79.0,237.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,0,24579,0,222977,TWO STORY,0.0,0,0.13699999999999998,Yes,Residential,RI,RI,1928,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.014477899999996,-83.66996,Dar,7,42,3000,3,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,44.8,36.4,37.9,50.7,48.1,48.5,11.0,33.5,21.4,372,1101,233,129,196,71,24,58,102,99,283,493,33941100.0,9,972,0,24.0,85.0,195.0,GALVANIZED,LEAD
48505.0,Private,MI,Yes,100.0,10700,787,0,65241,TWO STORY,0.0,0,0.126,No,Residential,RI,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.066524,-83.71765599999998,A.D.,1,4,300,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,30.2,30.6,30.3,-1.0,-1.0,-1.0,30.2,30.6,30.3,919,0,50,118,0,0,50,118,0,66,181,57,-1.0,0,400,0,0.0,85.0,210.0,COPPER,NAN
48532.0,Private,MI,No,0.0,0,5382,0,64813,ONE STORY,0.0,0,0.131,Yes,Residential,RI,RI,0,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.00489,-83.73876700000002,A.D.,8,48,3600,1,0,0,0.0,0.0,MAY2016,17.0,0.0,1.0,1.0,0.0,None,25.3,28.3,28.1,42.1,28.6,28.9,4.4,-1.0,7.4,169,308,37,28,37,28,0,0,0,41,18,232,3854200.0,33,416,0,25.0,59.0,214.0,LEAD,LEAD
48504.0,Private,MI,Yes,100.0,9100,922,0,50988,ONE STORY,0.0,0,0.121,No,Residential,RI,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.058188,-83.731167,A.D.,2,8,500,1,1,0,0.0,0.0,JAN2016,12.0,0.0,1.0,1.0,0.0,None,37.2,34.9,35.0,-1.0,-1.0,-1.0,37.2,34.8,34.9,763,13,94,35,7,0,87,35,57,30,115,138,,0,439,0,7.0,65.0,221.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,14300,9500,0,14149,CAPECOD,0.0,0,0.115,No,Residential,RI,RI,1950,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.034690999999995,-83.644436,Other,4,25,2700,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,29.0,39.3,32.2,28.8,36.4,31.7,-1.0,43.5,43.5,93,988,105,85,93,85,12,0,59,42,81,316,11207400.0,0,747,0,50.0,153.0,298.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,10000,5039,0,66006,ONE STORY,0.0,0,0.11,Yes,Residential,RI,RI,1946,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.997307899999996,-83.73261959999998,A.D.,8,50,3600,4,4,0,0.0,0.0,SEP2016,30.0,0.0,15.0,1.0,1.0,Galvanized,28.1,33.6,31.6,34.7,35.1,34.8,25.4,-1.0,25.9,318,873,126,167,126,84,0,73,33,146,100,492,27821300.0,0,1038,0,16.0,99.0,435.0,COPPER,COPPER
48505.0,Private,MI,No,0.0,0,356,0,4607,ONE STORY,0.0,0,0.099,Yes,Residential,RI,RI,0,Y,B,Green Neighborhood,GN-1,Good,Good, ,43.047902,-83.68915,Dar,3,18,2000,2,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,40.4,40.6,40.5,-1.0,-1.0,-1.0,40.4,40.6,40.5,547,2,35,64,0,0,35,64,0,0,61,116,-1.0,0,250,0,2.0,109.0,97.0,COPPER,LEAD
48503.0,Private,MI,Yes,100.0,0,2200,0,55176,ONE STORY,0.0,0,0.092,Yes,Residential,RI,RI,1964,N,A2,City Corridor,CC,Fair,Good, ,43.00306399999999,-83.725768,Dar,8,48,3600,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,27.9,43.3,38.4,45.6,43.3,43.9,-1.0,-1.0,29.0,71,558,65,51,40,36,0,15,108,50,95,249,14237200.0,28,641,0,23.0,169.0,206.0,COPPER,COPPER
48507.0,Private,MI,Yes,100.0,0,3500,0,68735,ONE STORY,0.0,0,0.161,Yes,Residential,RI,RI,1927,Y,B,Traditional Neighborhood,TN-2,Good,Good, ,42.99387700000001,-83.685502,A.D.,9,55,4000,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,36.4,30.0,36.1,39.3,30.0,36.7,15.2,46.7,27.5,124,743,96,77,86,49,10,28,45,66,70,237,8713300.0,0,537,0,41.0,185.0,263.0,GALVANIZED,LEAD
48504.0,Private,MI,Yes,100.0,0,825,0,19314,CAPECOD,0.0,0,0.126,No,Residential,RI,RI,1950,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.044331,-83.725594,T.C.,2,10,900,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,36.5,24.7,31.5,-1.0,50.4,51.4,33.7,24.1,29.8,993,45,64,177,17,0,47,177,30,88,102,179,,19,561,0,13.0,81.0,305.0,COPPER,COPPER
48503.0,Private,MI,Yes,88.0,16456,4289,0,25603,TWO STORY,0.0,0,0.253,No,Residential,RI,RI,1900,N,B,Mixed Residential,MR-1,Good,Fair, ,43.020145,-83.681922,A.D.,7,42,2900,1,11,0,0.0,0.0,SEP2016,2.0,0.0,3.0,1.0,0.0,None,46.2,58.7,47.7,47.7,62.1,55.2,27.7,58.2,27.8,279,442,89,58,69,31,20,27,7,22,195,374,11493000.0,8,573,0,15.0,393.0,55.0,GALVANIZED,LEAD
48505.0,Private,MI,Yes,100.0,4900,400,0,17079,ONE STORY,0.0,0,0.092,No,Residential,RI,RI,1943,N,B,Mixed Residential,MR-1,Fair,Poor, ,43.043698,-83.701863,T.C.,3,17,1100,2,5,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,Copper,37.2,37.5,37.3,-1.0,17.7,17.7,37.2,37.5,37.4,299,7,20,22,0,0,20,22,25,29,40,79,-1.0,0,217,0,5.0,136.0,132.0,LEAD,LEAD
48503.0,Private,MI,Yes,100.0,20900,14880,0,26915,ONE STORY,0.0,0,0.154,No,Residential,RI,RI,1961,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.008021,-83.636488,T.C.,7,47,3100,1,1,0,0.0,0.0,FEB2016,0.0,0.0,1.0,1.0,0.0,None,43.6,53.5,48.0,-1.0,-1.0,-1.0,43.6,53.3,47.9,1135,9,126,138,0,0,126,138,11,74,221,258,-1.0,0,510,0,9.0,132.0,157.0,COPPER,COPPER
48507.0,Private,MI,Yes,100.0,11100,2135,0,96051,ONE STORY,0.0,0,0.09300000000000001,No,Residential,RI,RI,1951,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,42.994726,-83.690185,T.C.,9,55,4000,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,36.4,30.0,36.1,39.3,30.0,36.7,15.2,46.7,27.5,124,743,96,77,86,49,10,28,45,66,70,237,8713300.0,0,537,0,41.0,185.0,263.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,36800,25156,0,153646,TWO STORY,0.0,0,0.14300000000000002,No,Residential,RI,RI,1939,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.01209799999999,-83.669618,Other,7,42,3000,3,1,0,0.0,0.0,FEB2016,4.0,0.0,2.0,1.0,0.0,None,44.8,36.4,37.9,50.7,48.1,48.5,11.0,33.5,21.4,372,1101,233,129,196,71,24,58,102,99,283,493,33941100.0,9,972,0,24.0,85.0,195.0,COPPER,COPPER
48505.0,Private,MI,No,0.0,0,1000,0,10879,ONE STORY,0.0,0,0.115,Yes,Residential,RI,RI,1929,N,A2,Traditional Neighborhood,TN-2,Fair,Fair, ,43.05664,-83.706773,Dar,2,6,600,2,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,53.5,35.0,50.3,-1.0,-1.0,-1.0,53.4,50.3,50.6,308,15,47,30,7,0,36,30,9,20,109,131,,20,246,0,7.0,183.0,160.0,GALVANIZED,LEAD
48505.0,Private,MI,Yes,100.0,0,855,0,26516,ONE STORY,0.0,0,0.129,No,Residential,RI,RI,1926,N,B,Green Neighborhood,GN-1,Good,Good, ,43.05484500000001,-83.69649,Other,3,5,600,4,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,29.2,21.8,28.8,-1.0,50.5,50.5,28.9,21.6,28.4,570,9,22,72,0,0,22,72,10,27,88,107,-1.0,1,284,0,10.0,131.0,203.0,COPPER,LEAD
48504.0,Private,MI,Yes,100.0,11400,755,0,61719,CAPECOD,0.0,0,0.11599999999999999,No,Residential,RI,RI,1929,N,A2,Traditional Neighborhood,TN-2,Fair,Fair, ,43.030986999999996,-83.722449,Other,6,35,1200,3,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,43.4,54.9,45.2,-1.0,76.5,73.5,43.6,54.3,43.8,510,26,45,60,12,0,33,60,7,19,75,189,,0,649,0,9.0,74.0,244.0,GALVANIZED,LEAD
48504.0,Private,MI,Yes,100.0,11700,675,0,78542,CAPECOD,0.0,0,0.10300000000000001,No,Residential,RI,RI,1952,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.0266008,-83.72641929999998,T.C.,6,36,1300,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,26.2,20.8,26.1,-1.0,61.4,61.4,24.8,11.9,23.9,796,61,95,106,11,0,84,101,52,77,86,189,2370600.0,0,600,0,14.0,39.0,247.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,11400,692,0,73031,CAPECOD,0.0,0,0.10800000000000001,No,Residential,RI,RI,1951,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.024164,-83.72525300000002,T.C.,6,36,1300,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.8,30.1,29.4,37.6,-1.0,37.6,19.4,30.8,29.3,622,66,93,106,0,0,93,95,21,73,26,212,,0,453,0,11.0,88.0,182.0,COPPER,COPPER
48506.0,Private,TX,Yes,100.0,0,10450,0,15324,ONE STORY,0.0,0,0.126,No,Residential,RI,RI,1961,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.0355,-83.639815,T.C.,4,25,2700,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,29.0,39.3,32.2,28.8,36.4,31.7,-1.0,43.5,43.5,93,988,105,85,93,85,12,0,59,42,81,316,11207400.0,0,747,0,50.0,153.0,298.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,23600,18000,960,20876,ONE STORY,0.0,0,0.115,No,Residential,RI,RI,1946,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.99740900000001,-83.725792,Other,8,50,3600,5,1,0,0.0,0.0,MAR2016,4.0,0.0,3.0,1.0,1.0,Copper,33.7,27.9,29.9,31.7,29.6,30.0,34.2,13.8,34.0,225,562,121,50,73,32,48,18,45,13,120,142,8611000.0,0,414,0,36.0,69.0,269.0,COPPER,COPPER
48507.0,Private,MI,Yes,100.0,3900,398,0,7336,ONE STORY,0.0,0,0.129,No,Residential,RI,RI,1924,N,C1,Community Open Space,GN-1,Good,Good, ,42.991343,-83.647047,T.C.,9,58,3400,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,23.0,18.0,19.0,51.7,33.4,40.4,18.1,14.5,16.0,894,303,38,192,28,13,10,179,21,183,80,301,3995100.0,5,552,0,46.0,378.0,21.0,COPPER,COPPER
48505.0,Private,MI,No,0.0,0,675,0,51225,ONE STORY,0.0,0,0.10300000000000001,No,Residential,RI,RI,1948,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.059956,-83.708525,A.D.,1,6,600,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,Copper,53.5,35.0,50.3,-1.0,-1.0,-1.0,53.4,50.3,50.6,308,15,47,30,7,0,36,30,9,20,109,131,,20,246,0,7.0,183.0,160.0,COPPER,COPPER
48506.0,Private,MI,No,0.0,0,1800,0,49477,ONE STORY,0.0,0,0.092,No,Residential,RI,RI,1926,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.032635,-83.636466,T.C.,4,25,2700,4,1,0,0.0,0.0,FEB2016,0.0,0.0,1.0,1.0,0.0,None,49.0,41.9,42.8,53.9,42.5,48.5,23.3,-1.0,12.3,102,453,79,36,79,0,0,36,21,68,78,221,9672200.0,0,507,0,42.0,122.0,193.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,0,420,0,4213,ONE STORY,0.0,0,0.10099999999999999,No,Residential,RI,RI,1940,N,B,Green Innovation,GI-1,Fair,Poor, ,43.042798,-83.67045399999998,T.C.,3,19,2200,3,5,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,31.2,34.9,34.1,31.7,34.7,34.3,-1.0,-1.0,-1.0,2,422,34,16,34,0,0,0,20,21,17,148,3478300.0,21,250,0,93.0,199.0,107.0,COPPER,LEAD
48503.0,Private,MI,Yes,100.0,0,4000,279,67007,ONE STORY,0.0,0,0.092,No,Residential,RI,RI,1952,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.004427,-83.73197990000001,Other,8,48,3600,2,1,0,0.0,0.0,FEB2016,0.0,0.0,1.0,1.0,0.0,None,27.9,43.3,38.4,45.6,43.3,43.9,-1.0,-1.0,29.0,71,558,65,51,40,36,0,15,108,50,95,249,14237200.0,28,641,0,23.0,169.0,206.0,COPPER,COPPER
48504.0,Private,MI,No,0.0,0,710,0,41258,ONE STORY,0.0,0,0.106,Yes,Residential,RI,RI,1928,N,A2,Traditional Neighborhood,TN-2,Fair,Fair, ,43.026612899999996,-83.72152729999998,A.D.,6,35,1300,3,0,0,0.0,0.0,MAY2016,1.0,0.0,1.0,1.0,0.0,None,28.8,30.1,29.4,37.6,-1.0,37.6,19.4,30.8,29.3,622,66,93,106,0,0,93,95,21,73,26,212,,0,453,0,11.0,88.0,182.0,GALVANIZED,LEAD
48532.0,Private,MI,Yes,100.0,0,8200,0,16212,CAPECOD,0.0,0,0.22,No,Residential,RI,RI,1941,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.999265,-83.736212,Other,8,48,3600,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,46.3,54.9,54.1,46.2,54.9,54.0,-1.0,-1.0,-1.0,36,810,204,40,204,24,0,16,49,11,187,179,15375000.0,0,314,0,15.0,76.0,326.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,63000,77425,0,48601,CAPECOD,0.0,0,0.636,No,Residential,RI,RI,1918,N,A2,Traditional Neighborhood,TN-1,Good,Good, ,43.005401899999995,-83.707122,T.C.,8,51,3700,3,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,41.5,25.5,28.7,34.8,26.3,32.5,-1.0,25.5,25.3,153,290,23,70,23,35,0,35,13,28,15,148,2762400.0,46,327,0,57.0,178.0,104.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,0,692,0,86508,CAPECOD,0.0,0,0.10800000000000001,No,Residential,RI,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.024857,-83.72746500000002,T.C.,6,36,1300,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,26.2,20.8,26.1,-1.0,61.4,61.4,24.8,11.9,23.9,796,61,95,106,11,0,84,101,52,77,86,189,2370600.0,0,600,0,14.0,39.0,247.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,16600,9500,0,17490,ONE STORY,0.0,0,0.115,No,Residential,RI,RI,1955,Y,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.037317,-83.63756099999998,T.C.,4,25,2700,2,1,0,0.0,0.0,APR2016,79.0,0.0,1.0,1.0,0.0,None,35.2,40.4,36.0,40.3,36.0,36.9,10.5,54.1,32.3,221,772,180,79,146,56,11,23,114,78,127,303,17258300.0,0,702,0,27.0,21.0,324.0,COPPER,COPPER
48505.0,Private,MI,Yes,100.0,6800,740,0,38904,ONE STORY,0.0,0,0.115,No,Residential,RI,RI,1957,N,A2,Green Neighborhood,GN-1,Good,Good, ,43.07373520000001,-83.7082002,T.C.,1,2,200,1,1,0,0.0,0.0,FEB2016,13.0,0.0,2.0,1.0,0.0,None,41.9,39.7,41.3,-1.0,-1.0,62.4,43.2,40.0,41.7,462,15,31,54,5,0,26,47,14,10,98,137,-1.0,0,455,0,10.0,114.0,173.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,17400,11343,0,17386,ONE STORY,0.0,0,0.136,No,Residential,RI,RI,1962,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.035073,-83.637648,T.C.,4,25,2700,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,29.0,39.3,32.2,28.8,36.4,31.7,-1.0,43.5,43.5,93,988,105,85,93,85,12,0,59,42,81,316,11207400.0,0,747,0,50.0,153.0,298.0,COPPER,COPPER
